,Minimum,Average,Maximum,Std. Dev.,Std. Err.
Channel 1,0,42053.34,215367,32715.35,532.4
Channel 2,0,5289.82,27298,3332.65,54.23
Channel 3,0,1173,6077,879.45,14.31
Channel 4,0,120.65,500,83.64,1.36
Channel 5,0,40.58,376,32.39,0.53
Channel 6,0,7.28,120,8.38,0.14

Record #,Location,Date & Time,Instrument Status,Sample Time,Laser Status,Ch1 Size (um),Ch1 Differential,Ch1 Alarm,Ch2 Size (um),Ch2 Differential,Ch2 Alarm,Ch3 Size (um),Ch3 Differential,Ch3 Alarm,Ch4 Size (um),Ch4 Differential,Ch4 Alarm,Ch5 Size (um),Ch5 Differential,Ch5 Alarm,Ch6 Size (um),Ch6 Differential,Ch6 Alarm,Flow Status,Volume(ft3),Temperature(°F),Humidity(%)
3159,box.a5,5/1/2014 1:46:07 PM,(ok),00:01:00,OK,0.3,52677,,0.5,3761,,1,514,,2.5,58,,5,20,,10,7,,OK,0.10,N/A,0
3160,box.a5,5/1/2014 1:47:07 PM,(ok),00:01:00,OK,0.3,53173,,0.5,3727,,1,518,,2.5,58,,5,25,,10,9,,OK,0.10,N/A,0
3161,box.a5,5/1/2014 1:48:07 PM,(ok),00:01:00,OK,0.3,52432,,0.5,3665,,1,555,,2.5,61,,5,27,,10,13,,OK,0.10,N/A,0
3162,box.a5,5/1/2014 1:49:07 PM,(ok),00:01:00,OK,0.3,52752,,0.5,3660,,1,528,,2.5,56,,5,23,,10,14,,OK,0.10,N/A,0
3163,box.a5,5/1/2014 1:50:07 PM,(ok),00:01:00,OK,0.3,51640,,0.5,3821,,1,519,,2.5,62,,5,35,,10,14,,OK,0.10,N/A,0
3164,box.a5,5/1/2014 1:51:07 PM,(ok),00:01:00,OK,0.3,52494,,0.5,3822,,1,476,,2.5,56,,5,20,,10,9,,OK,0.10,N/A,0
3165,box.a5,5/1/2014 1:52:07 PM,(ok),00:01:00,OK,0.3,52418,,0.5,3775,,1,478,,2.5,69,,5,28,,10,11,,OK,0.10,N/A,0
3166,box.a5,5/1/2014 1:53:07 PM,(ok),00:01:00,OK,0.3,52628,,0.5,3778,,1,504,,2.5,69,,5,37,,10,11,,OK,0.10,N/A,0
3167,box.a5,5/1/2014 1:54:07 PM,(ok),00:01:00,OK,0.3,51928,,0.5,3715,,1,512,,2.5,60,,5,46,,10,16,,OK,0.10,N/A,0
3168,box.a5,5/1/2014 1:55:07 PM,(ok),00:01:00,OK,0.3,52200,,0.5,3846,,1,541,,2.5,50,,5,25,,10,15,,OK,0.10,N/A,0
3169,box.a5,5/1/2014 1:56:07 PM,(ok),00:01:00,OK,0.3,52542,,0.5,3857,,1,475,,2.5,57,,5,23,,10,9,,OK,0.10,N/A,0
3170,box.a5,5/1/2014 1:57:07 PM,(ok),00:01:00,OK,0.3,52178,,0.5,3714,,1,519,,2.5,65,,5,24,,10,5,,OK,0.10,N/A,0
3171,box.a5,5/1/2014 1:58:07 PM,(ok),00:01:00,OK,0.3,52362,,0.5,3735,,1,489,,2.5,69,,5,21,,10,14,,OK,0.10,N/A,0
3172,box.a5,5/1/2014 1:59:07 PM,(ok),00:01:00,OK,0.3,51946,,0.5,3791,,1,462,,2.5,65,,5,38,,10,12,,OK,0.10,N/A,0
3173,box.a5,5/1/2014 2:00:07 PM,(ok),00:01:00,OK,0.3,51566,,0.5,3714,,1,477,,2.5,68,,5,25,,10,10,,OK,0.10,N/A,0
3174,box.a5,5/1/2014 2:01:07 PM,(ok),00:01:00,OK,0.3,51734,,0.5,3707,,1,469,,2.5,63,,5,27,,10,9,,OK,0.10,N/A,0
3175,box.a5,5/1/2014 2:02:07 PM,(ok),00:01:00,OK,0.3,51618,,0.5,3687,,1,505,,2.5,62,,5,23,,10,10,,OK,0.10,N/A,0
3176,box.a5,5/1/2014 2:03:07 PM,(ok),00:01:00,OK,0.3,51686,,0.5,3808,,1,457,,2.5,62,,5,26,,10,11,,OK,0.10,N/A,0
3177,box.a5,5/1/2014 2:04:07 PM,(ok),00:01:00,OK,0.3,50103,,0.5,3633,,1,488,,2.5,56,,5,17,,10,12,,OK,0.10,N/A,0
3178,box.a5,5/1/2014 2:05:07 PM,(ok),00:01:00,OK,0.3,51673,,0.5,3623,,1,509,,2.5,56,,5,22,,10,13,,OK,0.10,N/A,0
3179,box.a5,5/1/2014 2:06:07 PM,(ok),00:01:00,OK,0.3,51410,,0.5,3691,,1,444,,2.5,56,,5,42,,10,7,,OK,0.10,N/A,0
3180,box.a5,5/1/2014 2:07:07 PM,(ok),00:01:00,OK,0.3,52286,,0.5,3812,,1,499,,2.5,59,,5,36,,10,10,,OK,0.10,N/A,0
3181,box.a5,5/1/2014 2:08:07 PM,(ok),00:01:00,OK,0.3,51197,,0.5,3740,,1,438,,2.5,70,,5,35,,10,8,,OK,0.10,N/A,0
3182,box.a5,5/1/2014 2:09:07 PM,(ok),00:01:00,OK,0.3,51337,,0.5,3773,,1,506,,2.5,60,,5,22,,10,3,,OK,0.10,N/A,0
3183,box.a5,5/1/2014 2:10:07 PM,(ok),00:01:00,OK,0.3,50686,,0.5,3649,,1,453,,2.5,65,,5,21,,10,12,,OK,0.10,N/A,0
3184,box.a5,5/1/2014 2:11:07 PM,(ok),00:01:00,OK,0.3,50455,,0.5,3695,,1,507,,2.5,48,,5,24,,10,9,,OK,0.10,N/A,0
3185,box.a5,5/1/2014 2:12:07 PM,(ok),00:01:00,OK,0.3,50851,,0.5,3687,,1,466,,2.5,63,,5,30,,10,7,,OK,0.10,N/A,0
3186,box.a5,5/1/2014 2:13:07 PM,(ok),00:01:00,OK,0.3,50946,,0.5,3828,,1,481,,2.5,67,,5,31,,10,4,,OK,0.10,N/A,0
3187,box.a5,5/1/2014 2:14:07 PM,(ok),00:01:00,OK,0.3,50857,,0.5,3834,,1,460,,2.5,51,,5,19,,10,4,,OK,0.10,N/A,0
3188,box.a5,5/1/2014 2:15:07 PM,(ok),00:01:00,OK,0.3,50915,,0.5,3766,,1,451,,2.5,62,,5,20,,10,8,,OK,0.10,N/A,0
3189,box.a5,5/1/2014 2:16:07 PM,(ok),00:01:00,OK,0.3,50627,,0.5,3810,,1,443,,2.5,66,,5,26,,10,13,,OK,0.10,N/A,0
3190,box.a5,5/1/2014 2:17:07 PM,(ok),00:01:00,OK,0.3,50236,,0.5,3769,,1,451,,2.5,65,,5,19,,10,6,,OK,0.10,N/A,0
3191,box.a5,5/1/2014 2:18:07 PM,(ok),00:01:00,OK,0.3,50367,,0.5,3781,,1,468,,2.5,66,,5,36,,10,15,,OK,0.10,N/A,0
3192,box.a5,5/1/2014 2:19:07 PM,(ok),00:01:00,OK,0.3,50007,,0.5,3751,,1,455,,2.5,56,,5,44,,10,7,,OK,0.10,N/A,0
3193,box.a5,5/1/2014 2:20:07 PM,(ok),00:01:00,OK,0.3,50493,,0.5,3698,,1,462,,2.5,67,,5,28,,10,8,,OK,0.10,N/A,0
3194,box.a5,5/1/2014 2:21:07 PM,(ok),00:01:00,OK,0.3,50238,,0.5,3663,,1,461,,2.5,69,,5,31,,10,12,,OK,0.10,N/A,0
3195,box.a5,5/1/2014 2:22:07 PM,(ok),00:01:00,OK,0.3,50357,,0.5,3896,,1,464,,2.5,71,,5,28,,10,11,,OK,0.10,N/A,0
3196,box.a5,5/1/2014 2:23:07 PM,(ok),00:01:00,OK,0.3,50455,,0.5,3784,,1,468,,2.5,57,,5,20,,10,13,,OK,0.10,N/A,0
3197,box.a5,5/1/2014 2:24:07 PM,(ok),00:01:00,OK,0.3,50024,,0.5,3821,,1,428,,2.5,75,,5,33,,10,15,,OK,0.10,N/A,0
3198,box.a5,5/1/2014 2:25:07 PM,(ok),00:01:00,OK,0.3,50229,,0.5,3841,,1,415,,2.5,56,,5,22,,10,12,,OK,0.10,N/A,0
3199,box.a5,5/1/2014 2:26:07 PM,(ok),00:01:00,OK,0.3,50147,,0.5,3772,,1,453,,2.5,74,,5,37,,10,10,,OK,0.10,N/A,0
3200,box.a5,5/1/2014 2:27:07 PM,(ok),00:01:00,OK,0.3,48730,,0.5,3696,,1,417,,2.5,56,,5,40,,10,12,,OK,0.10,N/A,0
3201,box.a5,5/1/2014 2:28:07 PM,(ok),00:01:00,OK,0.3,50075,,0.5,3735,,1,488,,2.5,52,,5,32,,10,14,,OK,0.10,N/A,0
3202,box.a5,5/1/2014 2:29:07 PM,(ok),00:01:00,OK,0.3,49796,,0.5,3749,,1,464,,2.5,61,,5,24,,10,12,,OK,0.10,N/A,0
3203,box.a5,5/1/2014 2:30:07 PM,(ok),00:01:00,OK,0.3,49896,,0.5,3718,,1,429,,2.5,57,,5,28,,10,8,,OK,0.10,N/A,0
3204,box.a5,5/1/2014 2:31:07 PM,(ok),00:01:00,OK,0.3,49479,,0.5,3738,,1,408,,2.5,51,,5,36,,10,12,,OK,0.10,N/A,0
3205,box.a5,5/1/2014 2:32:07 PM,(ok),00:01:00,OK,0.3,49073,,0.5,3801,,1,428,,2.5,66,,5,32,,10,11,,OK,0.10,N/A,0
3206,box.a5,5/1/2014 2:33:07 PM,(ok),00:01:00,OK,0.3,49695,,0.5,3710,,1,428,,2.5,57,,5,23,,10,7,,OK,0.10,N/A,0
3207,box.a5,5/1/2014 2:34:07 PM,(ok),00:01:00,OK,0.3,49532,,0.5,3772,,1,446,,2.5,67,,5,29,,10,6,,OK,0.10,N/A,0
3208,box.a5,5/1/2014 2:35:07 PM,(ok),00:01:00,OK,0.3,49345,,0.5,3677,,1,455,,2.5,66,,5,33,,10,7,,OK,0.10,N/A,0
3209,box.a5,5/1/2014 2:36:07 PM,(ok),00:01:00,OK,0.3,48503,,0.5,3710,,1,406,,2.5,58,,5,39,,10,12,,OK,0.10,N/A,0
3210,box.a5,5/1/2014 2:37:07 PM,(ok),00:01:00,OK,0.3,49424,,0.5,3658,,1,432,,2.5,75,,5,39,,10,12,,OK,0.10,N/A,0
3211,box.a5,5/1/2014 2:38:07 PM,(ok),00:01:00,OK,0.3,48768,,0.5,3748,,1,389,,2.5,63,,5,22,,10,5,,OK,0.10,N/A,0
3212,box.a5,5/1/2014 2:39:07 PM,(ok),00:01:00,OK,0.3,48976,,0.5,3736,,1,410,,2.5,55,,5,28,,10,13,,OK,0.10,N/A,0
3213,box.a5,5/1/2014 2:40:07 PM,(ok),00:01:00,OK,0.3,48904,,0.5,3718,,1,460,,2.5,61,,5,24,,10,14,,OK,0.10,N/A,0
3214,box.a5,5/1/2014 2:41:07 PM,(ok),00:01:00,OK,0.3,48777,,0.5,3739,,1,435,,2.5,65,,5,29,,10,13,,OK,0.10,N/A,0
3215,box.a5,5/1/2014 2:42:07 PM,(ok),00:01:00,OK,0.3,49207,,0.5,3701,,1,432,,2.5,61,,5,27,,10,11,,OK,0.10,N/A,0
3216,box.a5,5/1/2014 2:43:07 PM,(ok),00:01:00,OK,0.3,48790,,0.5,3709,,1,432,,2.5,67,,5,26,,10,12,,OK,0.10,N/A,0
3217,box.a5,5/1/2014 2:44:07 PM,(ok),00:01:00,OK,0.3,48922,,0.5,3691,,1,396,,2.5,59,,5,29,,10,8,,OK,0.10,N/A,0
3218,box.a5,5/1/2014 2:45:07 PM,(ok),00:01:00,OK,0.3,48308,,0.5,3679,,1,410,,2.5,48,,5,27,,10,10,,OK,0.10,N/A,0
3219,box.a5,5/1/2014 2:46:07 PM,(ok),00:01:00,OK,0.3,48994,,0.5,3725,,1,443,,2.5,73,,5,29,,10,11,,OK,0.10,N/A,0
3220,box.a5,5/1/2014 2:47:07 PM,(ok),00:01:00,OK,0.3,48788,,0.5,3628,,1,438,,2.5,68,,5,35,,10,15,,OK,0.10,N/A,0
3221,box.a5,5/1/2014 2:48:07 PM,(ok),00:01:00,OK,0.3,48463,,0.5,3693,,1,438,,2.5,53,,5,42,,10,15,,OK,0.10,N/A,0
3222,box.a5,5/1/2014 2:49:07 PM,(ok),00:01:00,OK,0.3,48652,,0.5,3682,,1,441,,2.5,67,,5,29,,10,14,,OK,0.10,N/A,0
3223,box.a5,5/1/2014 2:50:07 PM,(ok),00:01:00,OK,0.3,48172,,0.5,3560,,1,454,,2.5,61,,5,34,,10,12,,OK,0.10,N/A,0
3224,box.a5,5/1/2014 2:51:07 PM,(ok),00:01:00,OK,0.3,47813,,0.5,3608,,1,461,,2.5,68,,5,34,,10,12,,OK,0.10,N/A,0
3225,box.a5,5/1/2014 2:52:07 PM,(ok),00:01:00,OK,0.3,47847,,0.5,3611,,1,403,,2.5,64,,5,41,,10,18,,OK,0.10,N/A,0
3226,box.a5,5/1/2014 2:53:07 PM,(ok),00:01:00,OK,0.3,48140,,0.5,3617,,1,439,,2.5,69,,5,24,,10,15,,OK,0.10,N/A,0
3227,box.a5,5/1/2014 2:54:07 PM,(ok),00:01:00,OK,0.3,48144,,0.5,3642,,1,412,,2.5,59,,5,37,,10,15,,OK,0.10,N/A,0
3228,box.a5,5/1/2014 2:55:07 PM,(ok),00:01:00,OK,0.3,48391,,0.5,3639,,1,454,,2.5,79,,5,42,,10,15,,OK,0.10,N/A,0
3229,box.a5,5/1/2014 2:56:07 PM,(ok),00:01:00,OK,0.3,48181,,0.5,3601,,1,445,,2.5,64,,5,46,,10,13,,OK,0.10,N/A,0
3230,box.a5,5/1/2014 2:57:07 PM,(ok),00:01:00,OK,0.3,47706,,0.5,3606,,1,401,,2.5,68,,5,32,,10,15,,OK,0.10,N/A,0
3231,box.a5,5/1/2014 2:58:07 PM,(ok),00:01:00,OK,0.3,47602,,0.5,3597,,1,458,,2.5,70,,5,34,,10,14,,OK,0.10,N/A,0
3232,box.a5,5/1/2014 2:59:07 PM,(ok),00:01:00,OK,0.3,47978,,0.5,3570,,1,452,,2.5,74,,5,32,,10,11,,OK,0.10,N/A,0
3233,box.a5,5/1/2014 3:00:07 PM,(ok),00:01:00,OK,0.3,47594,,0.5,3544,,1,408,,2.5,82,,5,37,,10,23,,OK,0.10,N/A,0
3234,box.a5,5/1/2014 3:01:07 PM,(ok),00:01:00,OK,0.3,47353,,0.5,3499,,1,442,,2.5,52,,5,36,,10,14,,OK,0.10,N/A,0
3235,box.a5,5/1/2014 3:02:07 PM,(ok),00:01:00,OK,0.3,47397,,0.5,3593,,1,446,,2.5,81,,5,34,,10,13,,OK,0.10,N/A,0
3236,box.a5,5/1/2014 3:03:07 PM,(ok),00:01:00,OK,0.3,47608,,0.5,3636,,1,392,,2.5,75,,5,37,,10,11,,OK,0.10,N/A,0
3237,box.a5,5/1/2014 3:04:07 PM,(ok),00:01:00,OK,0.3,47122,,0.5,3541,,1,397,,2.5,51,,5,33,,10,14,,OK,0.10,N/A,0
3238,box.a5,5/1/2014 3:05:07 PM,(ok),00:01:00,OK,0.3,47491,,0.5,3445,,1,397,,2.5,46,,5,42,,10,11,,OK,0.10,N/A,0
3239,box.a5,5/1/2014 3:06:07 PM,(ok),00:01:00,OK,0.3,47437,,0.5,3649,,1,437,,2.5,65,,5,30,,10,11,,OK,0.10,N/A,0
3240,box.a5,5/1/2014 3:07:07 PM,(ok),00:01:00,OK,0.3,47148,,0.5,3523,,1,393,,2.5,51,,5,30,,10,17,,OK,0.10,N/A,0
3241,box.a5,5/1/2014 3:08:07 PM,(ok),00:01:00,OK,0.3,46484,,0.5,3672,,1,390,,2.5,55,,5,31,,10,13,,OK,0.10,N/A,0
3242,box.a5,5/1/2014 3:09:07 PM,(ok),00:01:00,OK,0.3,46837,,0.5,3536,,1,376,,2.5,57,,5,35,,10,12,,OK,0.10,N/A,0
3243,box.a5,5/1/2014 3:10:07 PM,(ok),00:01:00,OK,0.3,46983,,0.5,3531,,1,410,,2.5,60,,5,31,,10,10,,OK,0.10,N/A,0
3244,box.a5,5/1/2014 3:11:07 PM,(ok),00:01:00,OK,0.3,46911,,0.5,3661,,1,394,,2.5,38,,5,24,,10,11,,OK,0.10,N/A,0
3245,box.a5,5/1/2014 3:12:07 PM,(ok),00:01:00,OK,0.3,46578,,0.5,3578,,1,380,,2.5,68,,5,23,,10,10,,OK,0.10,N/A,0
3246,box.a5,5/1/2014 3:13:07 PM,(ok),00:01:00,OK,0.3,47008,,0.5,3542,,1,400,,2.5,73,,5,34,,10,9,,OK,0.10,N/A,0
3247,box.a5,5/1/2014 3:14:07 PM,(ok),00:01:00,OK,0.3,46625,,0.5,3526,,1,404,,2.5,60,,5,23,,10,7,,OK,0.10,N/A,0
3248,box.a5,5/1/2014 3:15:07 PM,(ok),00:01:00,OK,0.3,45745,,0.5,3520,,1,410,,2.5,48,,5,34,,10,7,,OK,0.10,N/A,0
3249,box.a5,5/1/2014 3:16:07 PM,(ok),00:01:00,OK,0.3,46698,,0.5,3532,,1,399,,2.5,49,,5,30,,10,8,,OK,0.10,N/A,0
3250,box.a5,5/1/2014 3:17:07 PM,(ok),00:01:00,OK,0.3,46516,,0.5,3570,,1,340,,2.5,37,,5,25,,10,4,,OK,0.10,N/A,0
3251,box.a5,5/1/2014 3:18:07 PM,(ok),00:01:00,OK,0.3,46370,,0.5,3459,,1,365,,2.5,56,,5,28,,10,13,,OK,0.10,N/A,0
3252,box.a5,5/1/2014 3:19:07 PM,(ok),00:01:00,OK,0.3,46199,,0.5,3484,,1,387,,2.5,51,,5,27,,10,2,,OK,0.10,N/A,0
3253,box.a5,5/1/2014 3:20:07 PM,(ok),00:01:00,OK,0.3,46591,,0.5,3556,,1,404,,2.5,61,,5,32,,10,16,,OK,0.10,N/A,0
3254,box.a5,5/1/2014 3:21:07 PM,(ok),00:01:00,OK,0.3,45446,,0.5,3426,,1,427,,2.5,51,,5,32,,10,10,,OK,0.10,N/A,0
3255,box.a5,5/1/2014 3:22:07 PM,(ok),00:01:00,OK,0.3,45625,,0.5,3555,,1,366,,2.5,62,,5,23,,10,14,,OK,0.10,N/A,0
3256,box.a5,5/1/2014 3:23:07 PM,(ok),00:01:00,OK,0.3,45089,,0.5,3404,,1,392,,2.5,69,,5,32,,10,8,,OK,0.10,N/A,0
3257,box.a5,5/1/2014 3:24:07 PM,(ok),00:01:00,OK,0.3,45854,,0.5,3373,,1,370,,2.5,55,,5,40,,10,7,,OK,0.10,N/A,0
3258,box.a5,5/1/2014 3:25:07 PM,(ok),00:01:00,OK,0.3,45986,,0.5,3602,,1,409,,2.5,58,,5,34,,10,13,,OK,0.10,N/A,0
3259,box.a5,5/1/2014 3:26:07 PM,(ok),00:01:00,OK,0.3,46194,,0.5,3633,,1,390,,2.5,70,,5,27,,10,11,,OK,0.10,N/A,0
3260,box.a5,5/1/2014 3:27:07 PM,(ok),00:01:00,OK,0.3,46244,,0.5,3370,,1,368,,2.5,76,,5,26,,10,18,,OK,0.10,N/A,0
3261,box.a5,5/1/2014 3:28:07 PM,(ok),00:01:00,OK,0.3,46018,,0.5,3375,,1,372,,2.5,50,,5,25,,10,8,,OK,0.10,N/A,0
3262,box.a5,5/1/2014 3:29:07 PM,(ok),00:01:00,OK,0.3,45623,,0.5,3480,,1,398,,2.5,77,,5,23,,10,7,,OK,0.10,N/A,0
3263,box.a5,5/1/2014 3:30:07 PM,(ok),00:01:00,OK,0.3,45519,,0.5,3396,,1,418,,2.5,64,,5,24,,10,9,,OK,0.10,N/A,0
3264,box.a5,5/1/2014 3:31:07 PM,(ok),00:01:00,OK,0.3,45866,,0.5,3366,,1,365,,2.5,57,,5,25,,10,11,,OK,0.10,N/A,0
3265,box.a5,5/1/2014 3:32:07 PM,(ok),00:01:00,OK,0.3,45660,,0.5,3397,,1,368,,2.5,55,,5,30,,10,9,,OK,0.10,N/A,0
3266,box.a5,5/1/2014 3:33:07 PM,(ok),00:01:00,OK,0.3,45574,,0.5,3428,,1,397,,2.5,60,,5,36,,10,14,,OK,0.10,N/A,0
3267,box.a5,5/1/2014 3:34:07 PM,(ok),00:01:00,OK,0.3,46103,,0.5,3480,,1,371,,2.5,66,,5,30,,10,13,,OK,0.10,N/A,0
3268,box.a5,5/1/2014 3:35:07 PM,(ok),00:01:00,OK,0.3,45442,,0.5,3422,,1,355,,2.5,55,,5,36,,10,12,,OK,0.10,N/A,0
3269,box.a5,5/1/2014 3:36:07 PM,(ok),00:01:00,OK,0.3,45710,,0.5,3401,,1,406,,2.5,58,,5,38,,10,15,,OK,0.10,N/A,0
3270,box.a5,5/1/2014 3:37:07 PM,(ok),00:01:00,OK,0.3,46241,,0.5,3452,,1,399,,2.5,63,,5,25,,10,11,,OK,0.10,N/A,0
3271,box.a5,5/1/2014 3:38:07 PM,(ok),00:01:00,OK,0.3,45920,,0.5,3441,,1,422,,2.5,51,,5,37,,10,12,,OK,0.10,N/A,0
3272,box.a5,5/1/2014 3:39:07 PM,(ok),00:01:00,OK,0.3,45364,,0.5,3494,,1,344,,2.5,63,,5,33,,10,8,,OK,0.10,N/A,0
3273,box.a5,5/1/2014 3:40:07 PM,(ok),00:01:00,OK,0.3,45605,,0.5,3422,,1,373,,2.5,51,,5,30,,10,9,,OK,0.10,N/A,0
3274,box.a5,5/1/2014 3:41:07 PM,(ok),00:01:00,OK,0.3,45646,,0.5,3358,,1,335,,2.5,52,,5,26,,10,4,,OK,0.10,N/A,0
3275,box.a5,5/1/2014 3:42:07 PM,(ok),00:01:00,OK,0.3,45493,,0.5,3439,,1,392,,2.5,73,,5,29,,10,10,,OK,0.10,N/A,0
3276,box.a5,5/1/2014 3:43:07 PM,(ok),00:01:00,OK,0.3,45593,,0.5,3319,,1,361,,2.5,50,,5,25,,10,11,,OK,0.10,N/A,0
3277,box.a5,5/1/2014 3:44:07 PM,(ok),00:01:00,OK,0.3,45717,,0.5,3420,,1,350,,2.5,54,,5,40,,10,6,,OK,0.10,N/A,0
3278,box.a5,5/1/2014 3:45:07 PM,(ok),00:01:00,OK,0.3,44943,,0.5,3237,,1,348,,2.5,69,,5,26,,10,7,,OK,0.10,N/A,0
3279,box.a5,5/1/2014 3:46:07 PM,(ok),00:01:00,OK,0.3,44872,,0.5,3376,,1,408,,2.5,68,,5,34,,10,8,,OK,0.10,N/A,0
3280,box.a5,5/1/2014 3:47:07 PM,(ok),00:01:00,OK,0.3,45456,,0.5,3402,,1,377,,2.5,62,,5,28,,10,6,,OK,0.10,N/A,0
3281,box.a5,5/1/2014 3:48:07 PM,(ok),00:01:00,OK,0.3,44955,,0.5,3405,,1,349,,2.5,59,,5,40,,10,5,,OK,0.10,N/A,0
3282,box.a5,5/1/2014 3:49:07 PM,(ok),00:01:00,OK,0.3,45346,,0.5,3446,,1,410,,2.5,57,,5,30,,10,9,,OK,0.10,N/A,0
3283,box.a5,5/1/2014 3:50:07 PM,(ok),00:01:00,OK,0.3,45496,,0.5,3309,,1,318,,2.5,60,,5,38,,10,8,,OK,0.10,N/A,0
3284,box.a5,5/1/2014 3:51:07 PM,(ok),00:01:00,OK,0.3,45508,,0.5,3270,,1,334,,2.5,55,,5,31,,10,11,,OK,0.10,N/A,0
3285,box.a5,5/1/2014 3:52:07 PM,(ok),00:01:00,OK,0.3,45054,,0.5,3381,,1,348,,2.5,56,,5,30,,10,8,,OK,0.10,N/A,0
3286,box.a5,5/1/2014 3:53:07 PM,(ok),00:01:00,OK,0.3,44876,,0.5,3300,,1,406,,2.5,63,,5,31,,10,12,,OK,0.10,N/A,0
3287,box.a5,5/1/2014 3:54:07 PM,(ok),00:01:00,OK,0.3,45305,,0.5,3250,,1,356,,2.5,53,,5,31,,10,6,,OK,0.10,N/A,0
3288,box.a5,5/1/2014 3:55:07 PM,(ok),00:01:00,OK,0.3,44503,,0.5,3378,,1,372,,2.5,55,,5,26,,10,13,,OK,0.10,N/A,0
3289,box.a5,5/1/2014 3:56:07 PM,(ok),00:01:00,OK,0.3,45418,,0.5,3334,,1,375,,2.5,62,,5,32,,10,5,,OK,0.10,N/A,0
3290,box.a5,5/1/2014 3:57:07 PM,(ok),00:01:00,OK,0.3,45065,,0.5,3397,,1,338,,2.5,62,,5,37,,10,4,,OK,0.10,N/A,0
3291,box.a5,5/1/2014 3:58:07 PM,(ok),00:01:00,OK,0.3,44668,,0.5,3248,,1,371,,2.5,50,,5,25,,10,9,,OK,0.10,N/A,0
3292,box.a5,5/1/2014 3:59:07 PM,(ok),00:01:00,OK,0.3,44127,,0.5,3260,,1,375,,2.5,50,,5,27,,10,9,,OK,0.10,N/A,0
3293,box.a5,5/1/2014 4:00:07 PM,(ok),00:01:00,OK,0.3,44742,,0.5,3231,,1,361,,2.5,52,,5,27,,10,16,,OK,0.10,N/A,0
3294,box.a5,5/1/2014 4:01:07 PM,(ok),00:01:00,OK,0.3,44213,,0.5,3255,,1,341,,2.5,49,,5,21,,10,9,,OK,0.10,N/A,0
3295,box.a5,5/1/2014 4:02:07 PM,(ok),00:01:00,OK,0.3,44735,,0.5,3350,,1,395,,2.5,64,,5,26,,10,7,,OK,0.10,N/A,0
3296,box.a5,5/1/2014 4:03:07 PM,(ok),00:01:00,OK,0.3,44648,,0.5,3253,,1,351,,2.5,62,,5,24,,10,12,,OK,0.10,N/A,0
3297,box.a5,5/1/2014 4:04:07 PM,(ok),00:01:00,OK,0.3,44306,,0.5,3294,,1,335,,2.5,57,,5,18,,10,8,,OK,0.10,N/A,0
3298,box.a5,5/1/2014 4:05:07 PM,(ok),00:01:00,OK,0.3,43717,,0.5,3309,,1,351,,2.5,56,,5,29,,10,7,,OK,0.10,N/A,0
3299,box.a5,5/1/2014 4:06:07 PM,(ok),00:01:00,OK,0.3,43958,,0.5,3258,,1,338,,2.5,49,,5,30,,10,10,,OK,0.10,N/A,0
3300,box.a5,5/1/2014 4:07:07 PM,(ok),00:01:00,OK,0.3,44380,,0.5,3314,,1,361,,2.5,55,,5,28,,10,8,,OK,0.10,N/A,0
3301,box.a5,5/1/2014 4:08:07 PM,(ok),00:01:00,OK,0.3,44612,,0.5,3307,,1,323,,2.5,46,,5,18,,10,7,,OK,0.10,N/A,0
3302,box.a5,5/1/2014 4:09:07 PM,(ok),00:01:00,OK,0.3,44223,,0.5,3190,,1,351,,2.5,49,,5,22,,10,8,,OK,0.10,N/A,0
3303,box.a5,5/1/2014 4:10:07 PM,(ok),00:01:00,OK,0.3,44549,,0.5,3261,,1,339,,2.5,57,,5,29,,10,8,,OK,0.10,N/A,0
3304,box.a5,5/1/2014 4:11:07 PM,(ok),00:01:00,OK,0.3,43954,,0.5,3149,,1,359,,2.5,54,,5,14,,10,6,,OK,0.10,N/A,0
3305,box.a5,5/1/2014 4:12:07 PM,(ok),00:01:00,OK,0.3,43697,,0.5,3246,,1,337,,2.5,40,,5,23,,10,4,,OK,0.10,N/A,0
3306,box.a5,5/1/2014 4:13:07 PM,(ok),00:01:00,OK,0.3,44198,,0.5,3176,,1,346,,2.5,45,,5,37,,10,7,,OK,0.10,N/A,0
3307,box.a5,5/1/2014 4:14:07 PM,(ok),00:01:00,OK,0.3,43951,,0.5,3241,,1,306,,2.5,54,,5,26,,10,7,,OK,0.10,N/A,0
3308,box.a5,5/1/2014 4:15:07 PM,(ok),00:01:00,OK,0.3,43859,,0.5,3282,,1,336,,2.5,45,,5,31,,10,7,,OK,0.10,N/A,0
3309,box.a5,5/1/2014 4:16:07 PM,(ok),00:01:00,OK,0.3,43583,,0.5,3209,,1,351,,2.5,53,,5,20,,10,6,,OK,0.10,N/A,0
3310,box.a5,5/1/2014 4:17:07 PM,(ok),00:01:00,OK,0.3,45831,,0.5,3657,,1,759,,2.5,123,,5,59,,10,16,,OK,0.10,N/A,0
3311,box.a5,5/1/2014 4:18:07 PM,(ok),00:01:00,OK,0.3,44843,,0.5,3673,,1,762,,2.5,182,,5,90,,10,20,,OK,0.10,N/A,0
3312,box.a5,5/1/2014 4:19:07 PM,(ok),00:01:00,OK,0.3,44273,,0.5,3361,,1,550,,2.5,87,,5,42,,10,11,,OK,0.10,N/A,0
